Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do,powiat,source_type
Golejewko,Parafia katolicka,Zgony,1818,1829,rawicki,Parafia katolicka
Golina,Parafia katolicka,Chrzty,1818,1854,jarociński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1819,1854,jarociński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1818,1820,jarociński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1822,1854,jarociński,Parafia katolicka
Golina,Parafia katolicka,Chrzty,1821,1821,koniński,Parafia katolicka
Golina,Parafia katolicka,Chrzty,1826,1864,koniński,Parafia katolicka
Golina,Parafia katolicka,Chrzty,1867,1869,koniński,Parafia katolicka
Golina,Parafia katolicka,Chrzty,1900,1900,koniński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1821,1821,koniński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1826,1829,koniński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1835,1835,koniński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1840,1841,koniński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1844,1865,koniński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1867,1869,koniński,Parafia katolicka
Golina,Parafia katolicka,Śluby,1900,1900,koniński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1821,1821,koniński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1826,1859,koniński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1861,1861,koniński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1863,1864,koniński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1867,1869,koniński,Parafia katolicka
Golina,Parafia katolicka,Zgony,1900,1900,koniński,Parafia katolicka
Golina,Parafia katolicka,Inne,1827,1828,koniński,Parafia katolicka
Goliszew,Parafia katolicka,Chrzty,1843,1867,kaliski,Parafia katolicka
Goliszew,Parafia katolicka,Śluby,1843,1867,kaliski,Parafia katolicka
Goliszew,Parafia katolicka,Zgony,1843,1867,kaliski,Parafia katolicka
Goliszew,Parafia katolicka,Inne,1843,1867,kaliski,Parafia katolicka
Gołanice,Parafia katolicka,Chrzty,1818,1829,leszczyński,Parafia katolicka
Gołanice,Parafia katolicka,Śluby,1818,1829,leszczyński,Parafia katolicka
Gołanice,Parafia katolicka,Zgony,1818,1829,leszczyński,Parafia katolicka
Gołańcz,Urząd Stanu Cywilnego,Śluby,1923,1924,wągrowiecki,Urząd Stanu Cywilnego
Gołębin Stary,Parafia ewangelicka,Chrzty,1849,1849,kościański,Parafia ewangelicka
Gołębin Stary,Parafia katolicka,Chrzty,1808,1812,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Chrzty,1818,1832,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Chrzty,1834,1865,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Śluby,1808,1812,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Śluby,1818,1822,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Śluby,1824,1855,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Śluby,1857,1858,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Śluby,1860,1865,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Zgony,1808,1812,kościański,Parafia katolicka
Gołębin Stary,Parafia katolicka,Zgony,1818,1865,kościański,Parafia katolicka
Gołkowice,Urząd Stanu Cywilnego,Śluby,1891,1892,wodzisławski,Urząd Stanu Cywilnego
Gołkowice,Urząd Stanu Cywilnego,Śluby,1896,1899,wodzisławski,Urząd Stanu Cywilnego
Gołuchów,Parafia ewangelicka,Zgony,1846,1846,pleszewski,Parafia ewangelicka
Gołuchów,Parafia katolicka,Chrzty,1818,1849,pleszewski,Parafia katolicka
Gołuchów,Parafia katolicka,Śluby,1818,1848,pleszewski,Parafia katolicka
Gołuchów,Urząd Stanu Cywilnego,Chrzty,1919,1921,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Śluby,1920,1920,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Zgony,1914,1915,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Inne,1855,1855,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Inne,1871,1871,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Inne,1897,1897,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Inne,1899,1899,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Inne,1905,1905,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Inne,1914,1914,pleszewski,Urząd Stanu Cywilnego
Gołuchów,Urząd Stanu Cywilnego,Inne,1921,1921,pleszewski,Urząd Stanu Cywilnego
Goniębice,Parafia katolicka,Chrzty,1813,1850,leszczyński,Parafia katolicka
Goniębice,Parafia katolicka,Śluby,1818,1829,leszczyński,Parafia katolicka
Goniębice,Parafia katolicka,Zgony,1818,1829,leszczyński,Parafia katolicka
Goniębice,Parafia katolicka,Inne,1823,1823,leszczyński,Parafia katolicka
Gorzów Wielkopolski,Parafia ewangelicka,Chrzty,1839,1843,Gorzów Wielkopolski,Parafia ewangelicka
Gorzów Wielkopolski,Parafia ewangelicka,Śluby,1839,1843,Gorzów Wielkopolski,Parafia ewangelicka
Gorzów Wielkopolski,Parafia ewangelicka,Zgony,1839,1843,Gorzów Wielkopolski,Parafia ewangelicka
Gorzów Wielkopolski,Parafia ewangelicka,Inne,1908,1908,Gorzów Wielkopolski,Parafia ewangelicka
Gorzów Wielkopolski,Parafia ewangelicka,Inne,1913,1913,Gorzów Wielkopolski,Parafia ewangelicka
Gorzów Wielkopolski,Parafia ewangelicka,Inne,1926,1926,Gorzów Wielkopolski,Parafia ewangelicka
Gorzów Wielkopolski,Urząd Stanu Cywilnego,Chrzty,1904,1905,Gorzów Wielkopolski,Urząd Stanu Cywilnego
Gorzów Wielkopolski,Urząd Stanu Cywilnego,Zgony,1904,1904,Gorzów Wielkopolski,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Chrzty,1877,1884,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Chrzty,1906,1918,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Śluby,1877,1884,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Śluby,1906,1923,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Śluby,1925,1935,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Zgony,1877,1884,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Zgony,1906,1917,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Zgony,1919,1923,kościański,Urząd Stanu Cywilnego
Gorzyczki,Urząd Stanu Cywilnego,Zgony,1925,1935,kościański,Urząd Stanu Cywilnego
Gosław,Urząd Stanu Cywilnego,Chrzty,1874,1910,gryficki,Urząd Stanu Cywilnego
Gosław,Urząd Stanu Cywilnego,Śluby,1874,1910,gryficki,Urząd Stanu Cywilnego
Gosław,Urząd Stanu Cywilnego,Zgony,1874,1910,gryficki,Urząd Stanu Cywilnego
Gosławice,Parafia ewangelicka,Śluby,1817,1817,koniński,Parafia ewangelicka
Gosławice,Parafia katolicka,Chrzty,1810,1810,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Chrzty,1817,1817,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Chrzty,1906,1906,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Śluby,1810,1810,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Śluby,1817,1817,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Śluby,1906,1906,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Zgony,1810,1811,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Zgony,1817,1817,koniński,Parafia katolicka
Gosławice,Parafia katolicka,Zgony,1906,1906,koniński,Parafia katolicka
Gostyczyna,Parafia katolicka,Chrzty,1818,1850,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Chrzty,1854,1855,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Chrzty,1857,1874,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Śluby,1818,1850,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Śluby,1854,1855,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Śluby,1857,1874,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Zgony,1818,1850,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Zgony,1854,1855,ostrowski,Parafia katolicka
Gostyczyna,Parafia katolicka,Zgony,1857,1874,ostrowski,Parafia katolicka
Gostyń,Parafia katolicka,Chrzty,1810,1811,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Chrzty,1820,1839,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Chrzty,1842,1874,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Śluby,1820,1839,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Śluby,1842,1849,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Śluby,1851,1874,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Zgony,1810,1811,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Zgony,1820,1839,gostyński,Parafia katolicka
Gostyń,Parafia katolicka,Zgony,1842,1874,gostyński,Parafia katolicka
Gostyń,Urząd Stanu Cywilnego,Chrzty,1874,1914,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Śluby,1874,1886,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Śluby,1888,1895,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Śluby,1899,1909,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Śluby,1914,1914,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Śluby,1920,1920,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Zgony,1874,1887,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Zgony,1889,1911,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Zgony,1913,1914,gostyński,Urząd Stanu Cywilnego
Gostyń,Urząd Stanu Cywilnego,Inne,1874,1885,gostyński,Urząd Stanu Cywilnego
Gostyń Stary,Parafia katolicka,Chrzty,1818,1873,gostyński,Parafia katolicka
Gostyń Stary,Parafia katolicka,Śluby,1818,1868,gostyński,Parafia katolicka
Gostyń Stary,Parafia katolicka,Śluby,1870,1873,gostyński,Parafia katolicka
Gostyń Stary,Parafia katolicka,Śluby,1876,1876,gostyński,Parafia katolicka
Gostyń Stary,Parafia katolicka,Zgony,1818,1873,gostyński,Parafia katolicka
Goszczanów,Parafia katolicka,Chrzty,1809,1811,turecki,Parafia katolicka
Goszczanów,Parafia katolicka,Chrzty,1820,1873,turecki,Parafia katolicka
Goszczanów,Parafia katolicka,Śluby,1809,1811,turecki,Parafia katolicka
Goszczanów,Parafia katolicka,Śluby,1820,1873,turecki,Parafia katolicka
Goszczanów,Parafia katolicka,Zgony,1809,1811,turecki,Parafia katolicka
Goszczanów,Parafia katolicka,Zgony,1820,1873,turecki,Parafia katolicka
Goszczanów,Urząd Stanu Cywilnego,Chrzty,1874,1913,turecki,Urząd Stanu Cywilnego
Goszczanów,Urząd Stanu Cywilnego,Śluby,1874,1913,turecki,Urząd Stanu Cywilnego
Goszczanów,Urząd Stanu Cywilnego,Zgony,1874,1913,turecki,Urząd Stanu Cywilnego
Gościeszyn,Parafia katolicka,Chrzty,1822,1852,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Chrzty,1854,1854,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Chrzty,1873,1874,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Śluby,1822,1852,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Śluby,1854,1854,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Śluby,1873,1874,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Zgony,1822,1852,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Zgony,1854,1854,wolsztyński,Parafia katolicka
Gościeszyn,Parafia katolicka,Zgony,1874,1874,wolsztyński,Parafia katolicka
Gościeszyn,Urząd Stanu Cywilnego,Chrzty,1899,1910,wolsztyński,Urząd Stanu Cywilnego
Gościeszyn,Urząd Stanu Cywilnego,Śluby,1898,1907,wolsztyński,Urząd Stanu Cywilnego
Gościeszyn,Urząd Stanu Cywilnego,Zgony,1894,1894,wolsztyński,Urząd Stanu Cywilnego
Gościeszyn,Urząd Stanu Cywilnego,Zgony,1900,1907,wolsztyński,Urząd Stanu Cywilnego
Gozdowo,Parafia ewangelicka,Zgony,1858,1858,wrzesiński,Parafia ewangelicka
Gozdowo,Parafia katolicka,Chrzty,1808,1810,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Chrzty,1812,1813,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Chrzty,1819,1874,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Śluby,1809,1809,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Śluby,1812,1813,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Śluby,1819,1874,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Zgony,1808,1810,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Zgony,1812,1813,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Zgony,1819,1857,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Zgony,1859,1874,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Inne,1809,1810,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Inne,1821,1821,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Inne,1823,1825,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Inne,1831,1833,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Inne,1850,1850,wrzesiński,Parafia katolicka
Gozdowo,Parafia katolicka,Inne,1872,1872,wrzesiński,Parafia katolicka
Gozdowo,Urząd Stanu Cywilnego,Inne,1808,1808,wrzesiński,Urząd Stanu Cywilnego
Gozdowo,Urząd Stanu Cywilnego,Inne,1822,1823,wrzesiński,Urząd Stanu Cywilnego
Gozdowo,Urząd Stanu Cywilnego,Inne,1825,1825,wrzesiński,Urząd Stanu Cywilnego
Gozdowo,Urząd Stanu Cywilnego,Inne,1829,1829,wrzesiński,Urząd Stanu Cywilnego
Gozdowo,Urząd Stanu Cywilnego,Inne,1831,1832,wrzesiński,Urząd Stanu Cywilnego
Gozdowo,Urząd Stanu Cywilnego,Inne,1837,1837,wrzesiński,Urząd Stanu Cywilnego
Gozdowo,Urząd Stanu Cywilnego,Inne,1839,1839,wrzesiński,Urząd Stanu Cywilnego
Góra,Parafia katolicka,Chrzty,1878,1878,jarociński,Parafia katolicka
Góra,Urząd Stanu Cywilnego,Chrzty,1874,1915,jarociński,Urząd Stanu Cywilnego
Góra,Urząd Stanu Cywilnego,Śluby,1874,1914,jarociński,Urząd Stanu Cywilnego
Góra,Urząd Stanu Cywilnego,Zgony,1874,1915,jarociński,Urząd Stanu Cywilnego
Góra,Urząd Stanu Cywilnego,Inne,1874,1893,jarociński,Urząd Stanu Cywilnego
Górczyn,Urząd Stanu Cywilnego,Chrzty,1878,1888,poznański,Urząd Stanu Cywilnego
Górczyn,Urząd Stanu Cywilnego,Śluby,1877,1897,poznański,Urząd Stanu Cywilnego
Górczyn,Urząd Stanu Cywilnego,Zgony,1877,1886,poznański,Urząd Stanu Cywilnego
Górka Duchowna,Parafia ewangelicka,Chrzty,1810,1810,leszczyński,Parafia ewangelicka
Górka Duchowna,Parafia katolicka,Chrzty,1810,1810,leszczyński,Parafia katolicka
Górka Duchowna,Parafia katolicka,Chrzty,1812,1812,leszczyński,Parafia katolicka
Górka Duchowna,Parafia katolicka,Zgony,1810,1810,leszczyński,Parafia katolicka
Górka Duchowna,Parafia katolicka,Zgony,1812,1812,leszczyński,Parafia katolicka
Górka Wąsoska,Urząd Stanu Cywilnego,Chrzty,1894,1894,górowski,Urząd Stanu Cywilnego
Górzno,Parafia katolicka,Chrzty,1830,1830,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Chrzty,1832,1868,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Chrzty,1870,1874,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1830,1830,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1832,1834,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1836,1836,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1838,1845,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1847,1855,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1857,1857,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1859,1862,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1864,1868,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1870,1871,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Śluby,1873,1874,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Zgony,1830,1830,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Zgony,1832,1868,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Zgony,1870,1871,pleszewski,Parafia katolicka
Górzno,Parafia katolicka,Zgony,1873,1874,pleszewski,Parafia katolicka
Grabowo Królewskie,Parafia katolicka,Chrzty,1818,1821,wrzesiński,Parafia katolicka
Grabowo Królewskie,Parafia katolicka,Chrzty,1823,1873,wrzesiński,Parafia katolicka
Grabowo Królewskie,Parafia katolicka,Śluby,1818,1821,wrzesiński,Parafia katolicka
Grabowo Królewskie,Parafia katolicka,Śluby,1823,1824,wrzesiński,Parafia katolicka
Grabowo Królewskie,Parafia katolicka,Śluby,1826,1873,wrzesiński,Parafia katolicka
Grabowo Królewskie,Parafia katolicka,Zgony,1818,1873,wrzesiński,Parafia katolicka
Grabowo Królewskie,Parafia katolicka,Inne,1828,1828,wrzesiński,Parafia katolicka
Grabowo Królewskie,Urząd Stanu Cywilnego,Inne,1830,1830,wrzesiński,Urząd Stanu Cywilnego
Grabów,Parafia ewangelicka,Chrzty,1870,1875,ostrzeszowski,Parafia ewangelicka
Grabów,Parafia katolicka,Chrzty,1854,1854,ostrzeszowski,Parafia katolicka
Grabów,Parafia katolicka,Chrzty,1872,1872,ostrzeszowski,Parafia katolicka
Grabów,Parafia katolicka,Śluby,1872,1872,ostrzeszowski,Parafia katolicka
Grabów,Urząd Stanu Cywilnego,Chrzty,1874,1891,ostrzeszowski,Urząd Stanu Cywilnego
Grabów,Urząd Stanu Cywilnego,Chrzty,1895,1895,ostrzeszowski,Urząd Stanu Cywilnego
Grabów,Urząd Stanu Cywilnego,Śluby,1874,1891,ostrzeszowski,Urząd Stanu Cywilnego
Grabów,Urząd Stanu Cywilnego,Śluby,1927,1928,ostrzeszowski,Urząd Stanu Cywilnego
Grabów,Urząd Stanu Cywilnego,Zgony,1877,1886,ostrzeszowski,Urząd Stanu Cywilnego
Granowo,Parafia ewangelicka,Zgony,1828,1828,grodziski,Parafia ewangelicka
Granowo,Parafia katolicka,Chrzty,1821,1822,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Chrzty,1824,1835,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Chrzty,1870,1872,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Śluby,1821,1822,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Śluby,1824,1835,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Śluby,1870,1874,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Zgony,1821,1822,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Zgony,1824,1835,grodziski,Parafia katolicka
Granowo,Parafia katolicka,Zgony,1870,1874,grodziski,Parafia katolicka
Granowo,Urząd Stanu Cywilnego,Inne,1821,1821,grodziski,Urząd Stanu Cywilnego
Grochowy,Parafia katolicka,Chrzty,1890,1892,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Chrzty,1902,1903,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Chrzty,1905,1905,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Śluby,1890,1892,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Śluby,1902,1902,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Śluby,1905,1905,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Zgony,1890,1892,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Zgony,1902,1902,koniński,Parafia katolicka
Grochowy,Parafia katolicka,Zgony,1905,1905,koniński,Parafia katolicka
Grodowiec,Parafia katolicka,Chrzty,1857,1858,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Chrzty,1867,1868,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Chrzty,1874,1874,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Śluby,1794,1837,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Śluby,1854,1855,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Śluby,1859,1859,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Śluby,1861,1861,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Śluby,1865,1869,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Śluby,1871,1874,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Zgony,1825,1853,polkowicki,Parafia katolicka
Grodowiec,Parafia katolicka,Zgony,1874,1874,polkowicki,Parafia katolicka
Grodziec,Parafia ewangelicka,Chrzty,1827,1827,koniński,Parafia ewangelicka
Grodziec,Parafia ewangelicka,Śluby,1827,1827,koniński,Parafia ewangelicka
Grodziec,Parafia ewangelicka,Zgony,1827,1827,koniński,Parafia ewangelicka
Grodziec,Parafia katolicka,Chrzty,1809,1855,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Chrzty,1859,1862,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Chrzty,1864,1864,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Chrzty,1866,1867,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Śluby,1809,1825,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Śluby,1827,1855,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Śluby,1859,1862,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Śluby,1864,1864,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Śluby,1866,1867,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Zgony,1809,1834,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Zgony,1836,1855,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Zgony,1859,1862,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Zgony,1864,1864,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Zgony,1866,1866,koniński,Parafia katolicka
Grodziec,Parafia katolicka,Inne,1826,1826,koniński,Parafia katolicka
Grodzisk Wielkopolski,Parafia ewangelicka,Chrzty,1818,1855,grodziski,Parafia ewangelicka
Grodzisk Wielkopolski,Parafia ewangelicka,Śluby,1818,1823,grodziski,Parafia ewangelicka
Grodzisk Wielkopolski,Parafia ewangelicka,Śluby,1825,1855,grodziski,Parafia ewangelicka
Grodzisk Wielkopolski,Parafia ewangelicka,Zgony,1818,1855,grodziski,Parafia ewangelicka
Grodzisk Wielkopolski,Parafia ewangelicka,Inne,1818,1823,grodziski,Parafia ewangelicka
Grodzisk Wielkopolski,Parafia ewangelicka,Inne,1836,1841,grodziski,Parafia ewangelicka
Grodzisk Wielkopolski,Parafia katolicka,Chrzty,1558,1558,grodziski,Parafia katolicka
