Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do
Dalęcino / Dallenthin,Dalęcino / Dallenthin,Śluby,1916,1916
Dalęcino / Dallenthin,Dalęcino / Dallenthin,Śluby,1918,1938
Dalęcino / Dallenthin,Dalęcino / Dallenthin,Zgony,1902,1938
Dalwin / Dalwin,Dalwin / Dalwin,Chrzty,1874,1912
Dalwin / Dalwin,Dalwin / Dalwin,Śluby,1908,1912
Dalwin / Dalwin,Dalwin / Dalwin,Zgony,1908,1912
Damnica / Hebron Damnitz,Damnica / Hebron Damnitz,Chrzty,1909,1916
Damnica / Hebron Damnitz,Damnica / Hebron Damnitz,Śluby,1934,1938
Damnica / Hebron Damnitz,Damnica / Hebron Damnitz,Zgony,1917,1938
Damnica / Hebron-Damnitz,Damnica / Hebron-Damnitz,Śluby,1940,1940
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Chrzty,1800,1830
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Chrzty,1874,1899
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Śluby,1800,1803
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Śluby,1805,1805
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Śluby,1807,1808
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Śluby,1810,1821
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Śluby,1823,1830
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Śluby,1874,1899
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Zgony,1800,1830
Darskowo / Friedrichsdorf,Darskowo / Friedrichsdorf,Zgony,1875,1880
Darżlubie / Darszlub,Darżlubie / Darszlub,Śluby,1908,1915
Darżlubie / Darszlub,Darżlubie / Darszlub,Zgony,1808,1808
Darżlubie / Darszlub,Darżlubie / Darszlub,Zgony,1909,1915
Dębogórze / Eichenberg,Dębogórze / Eichenberg,Chrzty,1913,1916
Dębogórze / Eichenberg,Dębogórze / Eichenberg,Zgony,1913,1921
Debrzno / Preussisch Friedland,Debrzno / Preussisch Friedland,Chrzty,1901,1917
Debrzno / Preussisch Friedland,Debrzno / Preussisch Friedland,Śluby,1900,1920
Debrzno / Preussisch Friedland,Debrzno / Preussisch Friedland,Zgony,1900,1916
Dobiesław / Abtshagen,Dobiesław / Abtshagen,Chrzty,1905,1910
Dobiesław / Abtshagen,Dobiesław / Abtshagen,Śluby,1905,1911
Dobiesław / Abtshagen,Dobiesław / Abtshagen,Zgony,1905,1910
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Chrzty,1874,1913
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Chrzty,1915,1920
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Chrzty,1922,1922
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Chrzty,1924,1924
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Śluby,1874,1906
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Śluby,1909,1910
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Śluby,1912,1938
Dobrzyca / Kordeshagen,Dobrzyca / Kordeshagen,Zgony,1874,1938
Dobrzyca/Kordeshagen,Dobrzyca/Kordeshagen,Chrzty,1913,1915
Drewniaczki / Wilhelmswalde,Drewniaczki / Wilhelmswalde,Chrzty,1874,1915
Drewniaczki / Wilhelmswalde,Drewniaczki / Wilhelmswalde,Śluby,1874,1907
Drewniaczki / Wilhelmswalde,Drewniaczki / Wilhelmswalde,Śluby,1915,1921
Drewniaczki / Wilhelmswalde,Drewniaczki / Wilhelmswalde,Zgony,1874,1907
Drewniaczki / Wilhelmswalde,Drewniaczki / Wilhelmswalde,Zgony,1915,1921
Drzonowo / Schönau,Drzonowo / Schönau,Zgony,1938,1938
Dzięcielec / Zinzelitz,Dzięcielec / Zinzelitz,Chrzty,1874,1911
Dzięcielec / Zinzelitz,Dzięcielec / Zinzelitz,Śluby,1874,1936
Dzięcielec / Zinzelitz,Dzięcielec / Zinzelitz,Zgony,1874,1923
Dzierżążno / Dzierondzno,Dzierżążno / Dzierondzno,Chrzty,1874,1881
Dzierżążno / Dzierondzno,Dzierżążno / Dzierondzno,Chrzty,1885,1907
Dzierżążno / Dzierondzno,Dzierżążno / Dzierondzno,Chrzty,1912,1916
Dzierżążno / Dzierondzno,Dzierżążno / Dzierondzno,Śluby,1874,1916
Dzierżążno / Dzierondzno,Dzierżążno / Dzierondzno,Zgony,1874,1895
Dzierżążno / Dzierondzno,Dzierżążno / Dzierondzno,Zgony,1900,1916
Falkenberg in der Mark Kr.Oberbarnim,Falkenberg in der Mark Kr.Oberbarnim,Śluby,1933,1933
Frąca / Fronza,Frąca / Fronza,Chrzty,1911,1915
Frąca / Fronza,Frąca / Fronza,Śluby,1911,1921
Frąca / Fronza,Frąca / Fronza,Zgony,1911,1921
Frank / Frankenfelde,Frank / Frankenfelde,Chrzty,1874,1912
Frank / Frankenfelde,Frank / Frankenfelde,Śluby,1874,1936
Frank / Frankenfelde,Frank / Frankenfelde,Zgony,1874,1935
Gać / Gatz,Gać / Gatz,Chrzty,1875,1894
Gać / Gatz,Gać / Gatz,Chrzty,1897,1921
Gać / Gatz,Gać / Gatz,Śluby,1875,1899
Gać / Gatz,Gać / Gatz,Śluby,1931,1938
Gać / Gatz,Gać / Gatz,Zgony,1874,1899
Gać / Gatz,Gać / Gatz,Zgony,1931,1938
Garczegorze / Garzigar,Garczegorze / Garzigar,Chrzty,1875,1916
Garczegorze / Garzigar,Garczegorze / Garzigar,Śluby,1874,1923
Garczegorze / Garzigar,Garczegorze / Garzigar,Śluby,1926,1936
Garczegorze / Garzigar,Garczegorze / Garzigar,Zgony,1874,1921
Gardna Wielka / Groß Garde,Gardna Wielka / Groß Garde,Śluby,1937,1944
Gardna Wielka / Groß Garde,Gardna Wielka / Groß Garde,Zgony,1929,1936
Gdańsk / Danzig,Gdańsk / Danzig,Chrzty,1874,1895
Gdańsk / Danzig,Gdańsk / Danzig,Śluby,1875,1900
Gdańsk / Danzig,Gdańsk / Danzig,Zgony,1874,1901
Gdańsk św Józef,Gdańsk św Józef,Chrzty,1845,1853
Gdańsk św Józef,Gdańsk św Józef,Chrzty,1873,1875
Gdańsk św Józef,Gdańsk św Józef,Chrzty,1878,1878
Gdańsk św Józef,Gdańsk św Józef,Chrzty,1880,1883
Gdańsk św Józef,Gdańsk św Józef,Chrzty,1885,1905
Gdańsk św Józef,Gdańsk św Józef,Chrzty,1908,1908
Gdynia Chylonia_sw Mikołaj,Gdynia Chylonia_sw Mikołaj,Śluby,1911,1937
Gdynia Cisowa Przemienienia Panskiego,Gdynia Cisowa Przemienienia Panskiego,Śluby,1935,1945
Gdynia Cisowa Przemienienia Panskiego,Gdynia Cisowa Przemienienia Panskiego,Zgony,1935,1941
Gdynia Cisowa Przemienienia Panskiego,Gdynia Cisowa Przemienienia Panskiego,Zgony,1945,1945
Gdynia Obłuże,Gdynia Obłuże,Śluby,1935,1939
Gdynia Obłuże,Gdynia Obłuże,Śluby,1941,1945
Gdynia Obłuże,Gdynia Obłuże,Zgony,1935,1939
Gdynia Obłuże,Gdynia Obłuże,Zgony,1941,1945
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Chrzty,1900,1912
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Śluby,1900,1919
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Śluby,1922,1922
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Śluby,1924,1924
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Śluby,1926,1939
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Zgony,1900,1919
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Zgony,1922,1922
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Zgony,1924,1924
Ględowo / Lichtenhagen,Ględowo / Lichtenhagen,Zgony,1926,1939
Gniew / Mewe,Gniew / Mewe,Chrzty,1886,1916
Gniew / Mewe,Gniew / Mewe,Śluby,1886,1916
Gniew / Mewe ev,Gniew / Mewe ev,Chrzty,1864,1866
Gniew / Mewe ev,Gniew / Mewe ev,Zgony,1861,1874
Gniewowo / Gnewau,Gniewowo / Gnewau,Zgony,1917,1920
Gockowo / Gotzkau,Gockowo / Gotzkau,Chrzty,1900,1919
Gockowo / Gotzkau,Gockowo / Gotzkau,Chrzty,1922,1922
Gockowo / Gotzkau,Gockowo / Gotzkau,Śluby,1881,1881
Gockowo / Gotzkau,Gockowo / Gotzkau,Śluby,1899,1919
Gockowo / Gotzkau,Gockowo / Gotzkau,Śluby,1922,1922
Gockowo / Gotzkau,Gockowo / Gotzkau,Śluby,1926,1930
Gockowo / Gotzkau,Gockowo / Gotzkau,Zgony,1884,1884
Gockowo / Gotzkau,Gockowo / Gotzkau,Zgony,1900,1919
Gockowo / Gotzkau,Gockowo / Gotzkau,Zgony,1922,1922
Gockowo / Gotzkau,Gockowo / Gotzkau,Zgony,1926,1930
Godziszewo / Gardschau,Godziszewo / Gardschau,Chrzty,1908,1912
Godziszewo / Gardschau,Godziszewo / Gardschau,Śluby,1908,1912
Godziszewo / Gardschau,Godziszewo / Gardschau,Zgony,1908,1912
Goręczyno / Gorrenschin,Goręczyno / Gorrenschin,Chrzty,1915,1916
Goręczyno / Gorrenschin,Goręczyno / Gorrenschin,Śluby,1911,1916
Goręczyno / Gorrenschin,Goręczyno / Gorrenschin,Zgony,1914,1916
Gostkowo / Groß Gustkow,Gostkowo / Groß Gustkow,Chrzty,1874,1925
Gostkowo / Groß Gustkow,Gostkowo / Groß Gustkow,Śluby,1874,1906
Gostkowo / Groß Gustkow,Gostkowo / Groß Gustkow,Śluby,1926,1938
Gostkowo / Groß Gustkow,Gostkowo / Groß Gustkow,Zgony,1874,1897
Gostkowo / Groß Gustkow,Gostkowo / Groß Gustkow,Zgony,1899,1910
Gostkowo / Groß Gustkow,Gostkowo / Groß Gustkow,Zgony,1931,1936
Gozd / Gust,Gozd / Gust,Chrzty,1875,1912
Gozd / Gust,Gozd / Gust,Śluby,1875,1938
Gozd / Gust,Gozd / Gust,Zgony,1875,1938
Grabno / Wintershagen,Grabno / Wintershagen,Chrzty,1894,1899
Grabno / Wintershagen,Grabno / Wintershagen,Śluby,1920,1938
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Chrzty,1800,1830
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Śluby,1800,1806
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Śluby,1808,1813
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Śluby,1815,1818
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Śluby,1820,1826
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Śluby,1828,1830
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Zgony,1800,1817
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Zgony,1819,1822
Gronowo / Gross Grünow,Gronowo / Gross Grünow,Zgony,1824,1830
Grzmiąca / Gramenz,Grzmiąca / Gramenz,Chrzty,1874,1921
Grzmiąca / Gramenz,Grzmiąca / Gramenz,Śluby,1874,1874
Grzmiąca / Gramenz,Grzmiąca / Gramenz,Śluby,1876,1938
Grzmiąca / Gramenz,Grzmiąca / Gramenz,Zgony,1874,1943
Gumieniec / Gumenz,Gumieniec / Gumenz,Chrzty,1874,1880
Gumieniec / Gumenz,Gumieniec / Gumenz,Śluby,1875,1875
Gumieniec / Gumenz,Gumieniec / Gumenz,Zgony,1875,1880
Gwda Wielka,Küdde,Chrzty,1919,1919
Gwda Wielka / Groß Küdde,Gwda Wielka / Groß Küdde,Chrzty,1876,1918
Gwda Wielka / Groß Küdde,Gwda Wielka / Groß Küdde,Chrzty,1920,1924
Gwda Wielka / Groß Küdde,Gwda Wielka / Groß Küdde,Śluby,1876,1877
Gwda Wielka / Groß Küdde,Gwda Wielka / Groß Küdde,Śluby,1879,1937
Gwda Wielka / Groß Küdde,Gwda Wielka / Groß Küdde,Zgony,1876,1933
Gwda Wielka / Groß Küdde,Gwda Wielka / Groß Küdde,Zgony,1935,1935
Gwda Wielka / Groß Küdde,Gwda Wielka / Groß Küdde,Zgony,1937,1938
Gwieździn / Förstenau,Gwieździn / Förstenau,Chrzty,1900,1919
Gwieździn / Förstenau,Gwieździn / Förstenau,Chrzty,1922,1922
Gwieździn / Förstenau,Gwieździn / Förstenau,Chrzty,1924,1924
Gwieździn / Förstenau,Gwieździn / Förstenau,Śluby,1894,1894
Gwieździn / Förstenau,Gwieździn / Förstenau,Śluby,1900,1914
Gwieździn / Förstenau,Gwieździn / Förstenau,Śluby,1917,1919
Gwieździn / Förstenau,Gwieździn / Förstenau,Śluby,1922,1922
Gwieździn / Förstenau,Gwieździn / Förstenau,Śluby,1924,1924
Gwieździn / Förstenau,Gwieździn / Förstenau,Śluby,1926,1939
Gwieździn / Förstenau,Gwieździn / Förstenau,Zgony,1894,1894
Gwieździn / Förstenau,Gwieździn / Förstenau,Zgony,1900,1919
Gwieździn / Förstenau,Gwieździn / Förstenau,Zgony,1922,1922
Gwieździn / Förstenau,Gwieździn / Förstenau,Zgony,1924,1924
Gwieździn / Förstenau,Gwieździn / Förstenau,Zgony,1926,1939
Główczyce / Glowitz,Główczyce / Glowitz,Śluby,1933,1933
Główczyce / Glowitz,Główczyce / Glowitz,Śluby,1935,1938
Główczyce / Glowitz,Główczyce / Glowitz,Zgony,1928,1936
Główczyce / Glowitz,Główczyce / Glowitz,Zgony,1938,1943
Iwięcino / Eventin,Iwięcino / Eventin,Chrzty,1874,1910
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1874,1874
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1878,1878
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1883,1884
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1886,1887
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1889,1891
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1893,1894
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1896,1897
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1899,1904
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1906,1907
Iwięcino / Eventin,Iwięcino / Eventin,Śluby,1909,1911
Iwięcino / Eventin,Iwięcino / Eventin,Zgony,1877,1912
Iwięcino / Eventin,Iwięcino / Eventin,Zgony,1914,1914
Iwięcino / Eventin,Iwięcino / Eventin,Zgony,1916,1923
Iwięcino / Eventin,Iwięcino / Eventin,Zgony,1925,1929
Iwięcino / Eventin,Iwięcino / Eventin,Zgony,1931,1936
Izbica / Giesebitz,Izbica / Giesebitz,Śluby,1938,1944
Izbica / Giesebitz,Izbica / Giesebitz,Zgony,1936,1938
Jabłowo / Groß Jablau,Jabłowo / Groß Jablau,Śluby,1921,1935
Jabłowo / Groß Jablau,Jabłowo / Groß Jablau,Chrzty,1908,1912
Jabłowo / Groß Jablau,Jabłowo / Groß Jablau,Śluby,1908,1921
Jabłowo / Groß Jablau,Jabłowo / Groß Jablau,Zgony,1908,1935
Jamno / Jamund,Jamno / Jamund,Chrzty,1874,1891
Jamno / Jamund,Jamno / Jamund,Chrzty,1900,1921
Jamno / Jamund,Jamno / Jamund,Śluby,1794,1938
Jamno / Jamund,Jamno / Jamund,Zgony,1874,1938
Janowice / Gross Jannewitz,Janowice / Gross Jannewitz,Chrzty,1911,1915
Janowice / Gross Jannewitz,Janowice / Gross Jannewitz,Śluby,1913,1933
Janowice / Gross Jannewitz,Janowice / Gross Jannewitz,Zgony,1901,1925
Jaroszewy / Jarischau,Jaroszewy / Jarischau,Chrzty,1915,1916
Jaroszewy / Jarischau,Jaroszewy / Jarischau,Chrzty,1921,1921
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Chrzty,1877,1878
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Chrzty,1880,1885
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Chrzty,1887,1898
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Chrzty,1900,1904
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Chrzty,1907,1914
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Chrzty,1918,1921
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1874,1877
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1879,1879
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1881,1881
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1883,1889
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1891,1893
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1895,1896
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1900,1921
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1924,1925
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1927,1933
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Śluby,1936,1936
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Zgony,1875,1916
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Zgony,1918,1932
Jarzyce / Geritz Thunow,Jarzyce / Geritz Thunow,Zgony,1934,1934
Jasień / Jassen,Jasień / Jassen,Chrzty,1874,1925
Jasień / Jassen,Jasień / Jassen,Śluby,1875,1916
Jasień / Jassen,Jasień / Jassen,Śluby,1918,1944
Jasień / Jassen,Jasień / Jassen,Zgony,1874,1938
Jęczniki Wielkie / Groß Jenznick,Jęczniki Wielkie / Groß Jenznick,Chrzty,1900,1919
Jęczniki Wielkie / Groß Jenznick,Jęczniki Wielkie / Groß Jenznick,Śluby,1900,1906
Jęczniki Wielkie / Groß Jenznick,Jęczniki Wielkie / Groß Jenznick,Śluby,1926,1939
Jęczniki Wielkie / Groß Jenznick,Jęczniki Wielkie / Groß Jenznick,Zgony,1900,1919
Jęczniki Wielkie / Groß Jenznick,Jęczniki Wielkie / Groß Jenznick,Zgony,1922,1922
Jęczniki Wielkie / Groß Jenznick,Jęczniki Wielkie / Groß Jenznick,Zgony,1924,1924
Jęczniki Wielkie / Groß Jenznick,Jęczniki Wielkie / Groß Jenznick,Zgony,1926,1939
Jeleń / Gellin,Jeleń / Gellin,Chrzty,1875,1911
Jeleń / Gellin,Jeleń / Gellin,Chrzty,1914,1914
Jeleń / Gellin,Jeleń / Gellin,Śluby,1875,1938
Jeleń / Gellin,Jeleń / Gellin,Zgony,1876,1938
Jodłowno / Stangenwalde,Jodłowno / Stangenwalde,Chrzty,1915,1916
Jodłowno / Stangenwalde,Jodłowno / Stangenwalde,Śluby,1915,1917
Jodłowno / Stangenwalde,Jodłowno / Stangenwalde,Zgony,1915,1917
Juchowo / Juchow,Juchowo / Juchow,Chrzty,1876,1924
Juchowo / Juchow,Juchowo / Juchow,Śluby,1876,1938
Juchowo / Juchow,Juchowo / Juchow,Zgony,1876,1938
Kalisz Pomorski / Kallies,Kalisz Pomorski / Kallies,Chrzty,1874,1875
Kalisz Pomorski / Kallies,Kalisz Pomorski / Kallies,Zgony,1875,1875
Kamienica Szlachecka-Niedeck,Kamienica Szlachecka-Niedeck,Chrzty,1915,1920
Kamienica Szlachecka-Niedeck,Kamienica Szlachecka-Niedeck,Śluby,1915,1929
Kamienica Szlachecka-Niedeck,Kamienica Szlachecka-Niedeck,Śluby,1933,1938
Kamienica Szlachecka-Niedeck,Kamienica Szlachecka-Niedeck,Zgony,1915,1930
Kamienica Szlachecka-Niedeck,Kamienica Szlachecka-Niedeck,Zgony,1932,1938
Karlino / Körlin,Karlino / Körlin,Chrzty,1874,1912
Karlino / Körlin,Karlino / Körlin,Śluby,1875,1937
Karlino / Körlin,Karlino / Körlin,Zgony,1875,1935
Karścino / Kerstin,Karścino / Kerstin,Chrzty,1874,1891
Karścino / Kerstin,Karścino / Kerstin,Chrzty,1893,1918
Karścino / Kerstin,Karścino / Kerstin,Śluby,1874,1938
Karścino / Kerstin,Karścino / Kerstin,Zgony,1874,1888
Karścino / Kerstin,Karścino / Kerstin,Zgony,1890,1924
Karścino / Kerstin,Karścino / Kerstin,Zgony,1926,1938
Karsina / Karzin,Karsina / Karzin,Zgony,1877,1877
Kartuzy / Karthaus,Kartuzy / Karthaus,Chrzty,1915,1916
Kartuzy / Karthaus,Kartuzy / Karthaus,Śluby,1915,1936
Kartuzy / Karthaus,Kartuzy / Karthaus,Zgony,1921,1936
Kartuzy Wieś,Kartuzy Wieś,Zgony,1936,1936
Kazimierz / Kasimirshof,Kazimierz / Kasimirshof,Śluby,1900,1909
Kazimierz / Kasimirshof,Kazimierz / Kasimirshof,Śluby,1938,1941
Kazimierz Biskupi,Kazimierz Biskupi,Śluby,1905,1909
Kazimierz Biskupi,Kazimierz Biskupi,Śluby,1916,1938
Kazimierz Biskupi,Kazimierz Biskupi,Śluby,1945,1945
Kazimierz Biskupi,Kazimierz Biskupi,Zgony,1895,1912
Kazimierz Biskupi,Kazimierz Biskupi,Zgony,1916,1934
Kazimierz Biskupi,Kazimierz Biskupi,Zgony,1938,1938
Kazimierz Biskupi,Kazimierz Biskupi,Zgony,1945,1945
Kiezmark / Käsemark,Kiezmark / Käsemark,Chrzty,1915,1917
Kiezmark / Käsemark,Kiezmark / Käsemark,Śluby,1915,1918
Kiezmark / Käsemark,Kiezmark / Käsemark,Śluby,1925,1927
Kiezmark / Käsemark,Kiezmark / Käsemark,Śluby,1929,1929
Kiezmark / Käsemark,Kiezmark / Käsemark,Śluby,1931,1935
Kiezmark / Käsemark,Kiezmark / Käsemark,Zgony,1915,1918
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Chrzty,1900,1919
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Chrzty,1922,1922
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Chrzty,1924,1924
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Śluby,1900,1914
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Śluby,1918,1919
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Śluby,1922,1922
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Śluby,1924,1924
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Śluby,1926,1939
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Zgony,1900,1919
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Zgony,1922,1922
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Zgony,1924,1924
Kiełpin / Woltersdorf,Kiełpin / Woltersdorf,Zgony,1926,1944
Kiełpino / Kölpin,Kiełpino / Kölpin,Chrzty,1874,1924
Kiełpino / Kölpin,Kiełpino / Kölpin,Śluby,1874,1913
Kiełpino / Kölpin,Kiełpino / Kölpin,Śluby,1915,1938
Kiełpino / Kölpin,Kiełpino / Kölpin,Zgony,1874,1938
Kluczewo / Klaushagen,Kluczewo / Klaushagen,Chrzty,1874,1913
Kluczewo / Klaushagen,Kluczewo / Klaushagen,Śluby,1874,1889
Kluczewo / Klaushagen,Kluczewo / Klaushagen,Śluby,1893,1942
Kluczewo / Klaushagen,Kluczewo / Klaushagen,Zgony,1874,1938
Kluczewo / Klaushagen,Kluczewo / Klaushagen,Zgony,1944,1944
Kocborowo / Konradstein,Kocborowo / Konradstein,Chrzty,1902,1916
Kocborowo / Konradstein,Kocborowo / Konradstein,Śluby,1903,1907
Kocborowo / Konradstein,Kocborowo / Konradstein,Śluby,1912,1916
Kocborowo / Konradstein,Kocborowo / Konradstein,Śluby,1918,1918
Kocborowo / Konradstein,Kocborowo / Konradstein,Śluby,1920,1920
Kocborowo / Konradstein,Kocborowo / Konradstein,Śluby,1922,1935
Kocborowo / Konradstein,Kocborowo / Konradstein,Zgony,1902,1906
Kocborowo / Konradstein,Kocborowo / Konradstein,Zgony,1920,1935
Koczała / Flötenstein,Koczała / Flötenstein,Chrzty,1874,1881
Koczała / Flötenstein,Koczała / Flötenstein,Chrzty,1883,1883
Koczała / Flötenstein,Koczała / Flötenstein,Chrzty,1885,1887
Koczała / Flötenstein,Koczała / Flötenstein,Chrzty,1890,1891
Koczała / Flötenstein,Koczała / Flötenstein,Chrzty,1893,1894
Koczała / Flötenstein,Koczała / Flötenstein,Chrzty,1896,1899
Koczała / Flötenstein,Koczała / Flötenstein,Chrzty,1906,1907
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1875,1882
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1884,1887
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1891,1891
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1893,1894
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1896,1897
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1899,1900
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1904,1909
Koczała / Flötenstein,Koczała / Flötenstein,Śluby,1911,1931
Koczała / Flötenstein,Koczała / Flötenstein,Zgony,1874,1876
Koczała / Flötenstein,Koczała / Flötenstein,Zgony,1879,1880
Koczała / Flötenstein,Koczała / Flötenstein,Zgony,1883,1887
Koczała / Flötenstein,Koczała / Flötenstein,Zgony,1889,1889
Koczała / Flötenstein,Koczała / Flötenstein,Zgony,1897,1897
Koczała / Flötenstein,Koczała / Flötenstein,Zgony,1903,1909
Koczała / Flötenstein,Koczała / Flötenstein,Zgony,1915,1917
Kokoszkowy / Kokoschken,Kokoszkowy / Kokoschken,Chrzty,1913,1920
Kokoszkowy / Kokoschken,Kokoszkowy / Kokoschken,Śluby,1908,1935
Kokoszkowy / Kokoschken,Kokoszkowy / Kokoschken,Zgony,1915,1935
Kolkowo / Kolkau,Kolkowo / Kolkau,Śluby,1915,1926
Kolkowo / Kolkau,Kolkowo / Kolkau,Śluby,1928,1936
Konarzyny / Groß Konarczyn,Konarzyny / Groß Konarczyn,Chrzty,1874,1921
Konarzyny / Groß Konarczyn,Konarzyny / Groß Konarczyn,Śluby,1874,1941
Konarzyny / Groß Konarczyn,Konarzyny / Groß Konarczyn,Zgony,1874,1913
Konarzyny / Groß Konarczyn,Konarzyny / Groß Konarczyn,Zgony,1940,1941
Kopytkowo / Kopitkowo,Kopytkowo / Kopitkowo,Śluby,1920,1935
Korne / Kornen,Korne / Kornen,Chrzty,1917,1918
Korne / Kornen,Korne / Kornen,Śluby,1921,1935
Korne / Kornen,Korne / Kornen,Zgony,1916,1920
Kościernica / Kösternitz,Kościernica / Kösternitz,Chrzty,1794,1874
Kościernica / Kösternitz,Kościernica / Kösternitz,Chrzty,1886,1918
Kościernica / Kösternitz,Kościernica / Kösternitz,Chrzty,1920,1921
Kościernica / Kösternitz,Kościernica / Kösternitz,Śluby,1794,1874
Kościernica / Kösternitz,Kościernica / Kösternitz,Śluby,1886,1913
Kościernica / Kösternitz,Kościernica / Kösternitz,Śluby,1917,1922
Kościernica / Kösternitz,Kościernica / Kösternitz,Śluby,1926,1935
Kościernica / Kösternitz,Kościernica / Kösternitz,Zgony,1794,1874
Kościernica / Kösternitz,Kościernica / Kösternitz,Zgony,1886,1913
Kościernica / Kösternitz,Kościernica / Kösternitz,Zgony,1916,1918
Kościernica / Kösternitz,Kościernica / Kösternitz,Zgony,1920,1923
Kościernica / Kösternitz,Kościernica / Kösternitz,Zgony,1925,1933
Kościernica / Kösternitz,Kościernica / Kösternitz,Zgony,1935,1935
Kościerzyna / Berent,Kościerzyna / Berent,Chrzty,1916,1919
Kościerzyna / Berent,Kościerzyna / Berent,Śluby,1914,1921
